# Combined PARSEC isochrone (>= 0.55 Msun), Henry & McCarthy 1993, AJ, 106, 773's relation (0.09 Msun <= M <= 0.48 Msun), and Baraffe et al. 2003, A&A, 402, 701's isochrone (M <= 0.08 Msun)
# References for the PARSEC isochrone : 
# Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
#       Mini     MPD      Rad    MV_j    MI_c   MJ_2M   MH_2M   MK_2M
1.9922833443  1.3990  468.549  -1.279  -4.395  -6.431  -7.334  -8.133
1.9922835827  1.3980  377.881  -1.741  -4.607  -6.428  -7.235  -7.859
1.9922840595  1.3960  254.364  -1.710  -4.251  -5.942  -6.813  -7.366
1.9922847748  1.3930  240.356  -1.719  -4.209  -5.875  -6.748  -7.284
1.9922858477  1.3890  272.681  -1.695  -4.301  -6.016  -6.879  -7.447
1.9922871590  1.3830  332.702  -1.693  -4.469  -6.258  -7.093  -7.702
1.9922887087  1.3770  398.433  -1.645  -4.578  -6.442  -7.255  -7.915
1.9922907352  1.3690  448.802  -1.448  -4.489  -6.453  -7.317  -8.062
1.9922930002  1.3600  477.260  -1.109  -4.277  -6.357  -7.284  -8.124
1.9922955036  1.3500  489.390  -0.925  -4.156  -6.296  -7.253  -8.137
1.9922984838  1.3380  480.347  -0.993  -4.206  -6.327  -7.275  -8.147
1.9922986031  1.3380  493.577  -0.879  -4.126  -6.278  -7.242  -8.136
1.9922987223  1.3370  396.785  -1.555  -4.507  -6.386  -7.207  -7.885
1.9922991991  1.3350  265.739  -1.604  -4.223  -5.943  -6.810  -7.389
1.9922999144  1.3310  250.758  -1.594  -4.167  -5.873  -6.747  -7.319
1.9923008680  1.3270  285.007  -1.558  -4.250  -6.004  -6.867  -7.467
1.9923019409  1.3210  348.141  -1.434  -4.333  -6.196  -7.041  -7.712
1.9923034906  1.3140  417.595  -1.199  -4.275  -6.270  -7.153  -7.928
1.9923051596  1.3050  471.254  -0.730  -3.996  -6.166  -7.140  -8.048
1.9923071861  1.2960  501.020  -0.339  -3.744  -6.044  -7.086  -8.083
1.9923095703  1.2840  513.990  -0.131  -3.607  -5.971  -7.047  -8.091
1.9923121929  1.2720  494.601  -0.247  -3.689  -6.021  -7.081  -8.103
1.9923123121  1.2710  522.102   0.080  -3.461  -5.887  -6.994  -8.077
1.9923124313  1.2690  417.980  -1.006  -4.134  -6.175  -7.082  -7.898
1.9923129082  1.2660  278.199  -1.422  -4.141  -5.914  -6.786  -7.409
1.9923136234  1.2610  261.852  -1.423  -4.091  -5.845  -6.725  -7.338
1.9923144579  1.2540  298.370  -1.334  -4.140  -5.963  -6.836  -7.493
1.9923156500  1.2450  366.147  -1.145  -4.174  -6.122  -6.982  -7.725
1.9923170805  1.2330  440.915  -0.824  -4.024  -6.127  -7.068  -7.936
1.9923187494  1.2200  499.063  -0.201  -3.633  -5.953  -7.006  -8.023
1.9923206568  1.2050  532.053   0.238  -3.345  -5.807  -6.932  -8.040
1.9923229218  1.1880  547.337   0.459  -3.196  -5.726  -6.886  -8.034
1.9923255444  1.1690  500.674   0.128  -3.430  -5.868  -6.982  -8.076
# 1.9923255444  1.1680  559.571   0.483  -3.185  -5.724  -6.890  -8.045
1.9923257828  1.1660  443.869  -0.503  -3.793  -5.980  -6.965  -7.892
1.9923262596  1.1630  291.042  -1.133  -3.985  -5.848  -6.741  -7.436
1.9923268557  1.1580  272.932  -1.203  -3.979  -5.797  -6.691  -7.356
1.9923276901  1.1500  311.857  -0.868  -3.861  -5.825  -6.744  -7.513
1.9923287630  1.1410  384.552  -0.480  -3.720  -5.862  -6.825  -7.721
1.9923300743  1.1300  464.253  -0.035  -3.479  -5.808  -6.868  -7.895
1.9923316240  1.1170  525.842   0.644  -3.043  -5.600  -6.775  -7.943
1.9923335314  1.1020  560.344   0.953  -2.845  -5.505  -6.733  -7.963
1.9923356771  1.0850  574.586   1.158  -2.707  -5.429  -6.689  -7.957
1.9923380613  1.0660  501.251   0.914  -2.879  -5.535  -6.761  -7.989
# 1.9923380613  1.0660  589.733   1.356  -2.573  -5.356  -6.648  -7.953
1.9923382998  1.0640  463.079   0.118  -3.366  -5.732  -6.810  -7.865
1.9923386574  1.0610  298.645  -0.720  -3.726  -5.716  -6.663  -7.460
1.9923392534  1.0560  279.483  -0.814  -3.732  -5.665  -6.610  -7.368
1.9923399687  1.0500  322.593  -0.576  -3.689  -5.735  -6.677  -7.511
1.9923410416  1.0420  402.675  -0.033  -3.416  -5.688  -6.719  -7.709
1.9923422337  1.0330  493.123   0.306  -3.246  -5.673  -6.781  -7.874
1.9923436642  1.0210  564.099   0.910  -2.859  -5.490  -6.703  -7.919
1.9923454523  1.0080  605.976   1.441  -2.503  -5.298  -6.596  -7.910
1.9923473597  0.9930  626.261   1.527  -2.448  -5.273  -6.586  -7.918
1.9923496246  0.9760  494.829   1.007  -2.817  -5.498  -6.738  -7.985
# 1.9923496246  0.9760  653.665   1.442  -2.517  -5.325  -6.630  -7.953
1.9923498631  0.9740  511.040   0.569  -3.056  -5.550  -6.692  -7.828
1.9923502207  0.9710  328.439  -0.596  -3.718  -5.743  -6.646  -7.464
1.9923506975  0.9670  313.657  -0.580  -3.681  -5.687  -6.581  -7.385
1.9923514128  0.9610  376.231  -0.225  -3.486  -5.641  -6.610  -7.523
1.9923523664  0.9540  494.715   0.244  -3.234  -5.588  -6.659  -7.711
1.9923535585  0.9450  639.963   0.772  -2.921  -5.478  -6.653  -7.827
1.9923548698  0.9340  777.240   0.275  -3.309  -5.764  -6.886  -8.000
1.9923565388  0.9210  884.209   0.251  -3.345  -5.809  -6.936  -8.057
1.9923583269  0.9070  966.173   0.115  -3.447  -5.879  -6.990  -8.091
1.9923604727  0.8920  453.164  -0.667  -3.996  -6.210  -7.206  -8.163
# 1.9923604727  0.8910 1069.190  -0.141  -3.637  -6.008  -7.087  -8.152
1.9923607111  0.8900  813.870   1.161  -2.641  -5.300  -6.529  -7.765
1.9923610687  0.8870  498.948   0.305  -3.107  -5.397  -6.434  -7.445
1.9923615456  0.8830  466.396   0.387  -3.026  -5.316  -6.355  -7.366
1.9923622608  0.8780  556.359   0.263  -3.156  -5.454  -6.495  -7.511
1.9923630953  0.8720  727.369   0.831  -2.823  -5.341  -6.497  -7.650
1.9923641682  0.8640  929.084   1.499  -2.410  -5.169  -6.448  -7.744
1.9923655987  0.8540 1100.918  -0.493  -3.851  -6.090  -7.099  -8.076
1.9923670292  0.8430 1210.194  -0.569  -3.922  -6.156  -7.163  -8.137
1.9923688173  0.8310 1263.732  -0.658  -3.990  -6.205  -7.202  -8.162
1.9923708439  0.8170  407.057  -1.717  -4.620  -6.526  -7.449  -8.195
# 1.9923708439  0.8170 1337.381  -0.747  -4.065  -6.265  -7.255  -8.206
1.9923710823  0.8160  988.451   1.726  -2.245  -5.061  -6.372  -7.704
1.9923713207  0.8140  576.972   0.933  -2.668  -5.135  -6.265  -7.390
1.9923717976  0.8110  529.243   1.031  -2.576  -5.048  -6.181  -7.309
1.9923725128  0.8060  629.441   0.901  -2.710  -5.187  -6.321  -7.452
1.9923732281  0.8010  821.968   1.497  -2.354  -5.058  -6.310  -7.575
1.9923743010  0.7950 1042.210   2.463  -1.725  -4.750  -6.165  -7.610
1.9923754930  0.7870 1211.030   2.346  -1.845  -4.872  -6.288  -7.734
1.9923769236  0.7780 1291.680   2.263  -1.921  -4.941  -6.355  -7.797
1.9923785925  0.7680 1299.437   2.278  -1.916  -4.945  -6.363  -7.811
1.9923803806  0.7570  362.706  -1.525  -4.373  -6.354  -7.391  -8.221
# 1.9923803806  0.7570 1327.257   2.290  -1.921  -4.965  -6.391  -7.847
1.9923806190  0.7560  954.674   2.733  -1.529  -4.623  -6.074  -7.555
1.9923808575  0.7540  531.686   1.389  -2.349  -4.943  -6.140  -7.341
1.9923813343  0.7520  476.382   1.414  -2.308  -4.888  -6.076  -7.268
1.9923819304  0.7480  560.086   1.444  -2.329  -4.956  -6.170  -7.391
1.9923827648  0.7430  722.695   2.011  -1.993  -4.839  -6.165  -7.517
1.9923837185  0.7380  895.066   2.806  -1.481  -4.599  -6.062  -7.556
1.9923849106  0.7310 1006.596   2.817  -1.509  -4.664  -6.145  -7.659
1.9923862219  0.7230 1027.673   2.854  -1.499  -4.680  -6.174  -7.702
1.9923877716  0.7140  978.938   2.992  -1.406  -4.630  -6.146  -7.696
1.9923895597  0.7050  321.777  -2.458  -4.902  -6.624  -7.539  -8.190
# 1.9923895597  0.7040  952.478   3.127  -1.324  -4.598  -6.140  -7.716
1.9923897982  0.7040  669.815   3.458  -1.012  -4.306  -5.856  -7.443
1.9923900366  0.7030  358.885   0.735  -2.808  -5.221  -6.325  -7.419
1.9923903942  0.7010  316.924  -0.224  -3.446  -5.563  -6.518  -7.413
1.9923909903  0.6980  374.244   1.085  -2.580  -5.108  -6.272  -7.434
1.9923917055  0.6950  484.680   2.673  -1.522  -4.550  -5.968  -7.416
1.9923926592  0.6910  601.665   3.592  -0.920  -4.253  -5.823  -7.430
1.9923937321  0.6860  671.823   3.650  -0.913  -4.295  -5.891  -7.524
1.9923949242  0.6810  675.391   3.707  -0.889  -4.302  -5.914  -7.562
1.9923963547  0.6750  629.586   3.851  -0.792  -4.250  -5.883  -7.555
1.9923980236  0.6680  267.088  -3.218  -5.231  -6.702  -7.500  -7.991
1.9924049377  0.6280    0.000  30.471  30.544  30.637  30.707  30.716
