# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.120220661 1.052 10.7041613 4574.04044 2.398 -0.901 -1.483 -1.596 -0.217 -1.021 -1.593
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.120340467 1.052 10.68200175 4576.147349 2.4 -0.9 -1.481 -1.594 -0.216 -1.019 -1.591
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.120461225 1.052 10.67708364 4577.201167 2.4 -0.899 -1.48 -1.593 -0.216 -1.018 -1.59
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.120575309 1.052 10.67216779 4578.255228 2.4 -0.9 -1.481 -1.593 -0.217 -1.019 -1.59
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.120688558 1.052 10.68446166 4578.255228 2.4 -0.902 -1.482 -1.595 -0.219 -1.021 -1.592
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.120721698 1.052 10.68446166 4578.255228 2.399 -0.902 -1.483 -1.596 -0.22 -1.021 -1.592
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.120842934 1.052 10.70909188 4578.255228 2.398 -0.906 -1.487 -1.6 -0.224 -1.025 -1.597
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.120957613 1.052 10.74366962 4576.147349 2.395 -0.912 -1.493 -1.605 -0.228 -1.031 -1.602
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.121075273 1.053 10.785807 4575.093773 2.392 -0.919 -1.5 -1.613 -0.235 -1.038 -1.61
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.121188521 1.053 10.8380873 4571.934502 2.388 -0.928 -1.51 -1.623 -0.243 -1.048 -1.62
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.121302366 1.053 10.90316652 4568.777412 2.382 -0.94 -1.523 -1.636 -0.254 -1.06 -1.633
