# Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
2.742091179 2.118 406.1183797 2958.012467 -0.456 -6.901 -8.05 -8.609 -5.308 -7.305 -8.587
2.742101669 2.118 460.8426283 2807.372232 -0.566 -6.835 -8.051 -8.708 -5.085 -7.273 -8.683
2.742113829 2.118 518.1465906 2658.27557 -0.668 -6.767 -8.005 -8.744 -4.885 -7.213 -8.72
2.742128134 2.118 587.9665845 2499.769702 -0.778 -6.703 -7.956 -8.748 -4.748 -7.153 -8.723
2.742128372 2.117 760.5935617 2365.919697 -1.001 -7.51 -8.558 -9.112 -5.817 -7.884 -9.099
2.742129087 2.117 609.7511735 2483.133105 -0.809 -7.059 -8.188 -8.836 -5.271 -7.463 -8.818
2.742130995 2.117 465.9643005 2635.724418 -0.576 -6.732 -7.876 -8.497 -4.974 -7.143 -8.48
2.742133856 2.117 372.7800351 2773.958759 -0.382 -6.567 -7.688 -8.202 -4.956 -6.972 -8.186
2.742137909 2.117 392.9638905 2753.594592 -0.428 -6.629 -7.757 -8.29 -4.993 -7.036 -8.274
2.742143154 2.116 440.7097359 2700.847108 -0.527 -6.728 -7.881 -8.477 -5.014 -7.145 -8.459
2.742150068 2.116 485.1238708 2663.176807 -0.611 -6.722 -7.927 -8.616 -4.897 -7.157 -8.594
2.742158651 2.116 509.3926155 2656.439932 -0.653 -6.695 -7.946 -8.699 -4.796 -7.146 -8.674
2.742168665 2.115 510.5668867 2681.019668 -0.656 -6.66 -7.947 -8.732 -4.728 -7.125 -8.705
2.742180586 2.114 496.9957156 2728.349485 -0.633 -6.676 -7.966 -8.736 -4.774 -7.142 -8.708
2.742194176 2.114 477.477207 2789.972997 -0.597 -6.728 -8.004 -8.741 -4.884 -7.188 -8.713
2.742194414 2.113 625.1045281 2627.846541 -0.831 -4.572 -6.665 -8.282 -1.359 -5.329 -8.223
2.742195129 2.113 501.2479908 2759.306856 -0.64 -6.456 -7.851 -8.733 -4.42 -6.96 -8.699
2.742196798 2.113 385.0814911 2922.806066 -0.411 -6.754 -7.907 -8.46 -5.154 -7.162 -8.439
2.742199659 2.112 310.7081498 3061.258472 -0.225 -6.595 -7.665 -8.118 -5.137 -6.96 -8.102
2.742203474 2.111 335.0060459 3004.692272 -0.29 -6.654 -7.753 -8.234 -5.152 -7.036 -8.216
2.742208719 2.111 386.5028003 2904.022654 -0.415 -6.743 -7.896 -8.449 -5.135 -7.153 -8.428
2.742215395 2.109 440.912737 2811.253441 -0.529 -6.713 -7.944 -8.613 -4.951 -7.156 -8.588
2.742223501 2.108 483.3398966 2742.837004 -0.609 -6.619 -7.916 -8.686 -4.72 -7.088 -8.658
2.742233276 2.106 511.1550371 2693.394693 -0.659 -6.496 -7.854 -8.717 -4.469 -6.988 -8.685
2.742244721 2.104 531.9277467 2650.940621 -0.694 -6.421 -7.802 -8.712 -4.322 -6.918 -8.679
2.742257834 2.102 552.7804115 2604.953648 -0.727 -6.358 -7.758 -8.71 -4.2 -6.861 -8.676
2.742258072 2.101 722.524611 2459.801149 -0.96 -7.551 -8.606 -9.17 -5.848 -7.927 -9.157
2.742258787 2.101 582.9786428 2576.321157 -0.773 -7.274 -8.34 -8.901 -5.574 -7.655 -8.888
2.742260456 2.1 450.5600122 2723.955447 -0.549 -6.643 -7.863 -8.538 -4.848 -7.084 -8.516
2.742263079 2.1 361.9533869 2857.590543 -0.36 -6.597 -7.731 -8.251 -5.007 -7.003 -8.233
2.742266893 2.099 385.0814911 2823.579369 -0.414 -6.639 -7.79 -8.343 -5.008 -7.054 -8.324
2.7422719 2.097 435.4643884 2754.862961 -0.521 -6.658 -7.862 -8.505 -4.906 -7.093 -8.483
2.742278338 2.095 484.5656727 2697.118326 -0.614 -6.572 -7.863 -8.642 -4.652 -7.039 -8.614
2.742286205 2.093 516.59791 2666.858665 -0.67 -6.386 -7.771 -8.676 -4.298 -6.886 -8.643
2.742295742 2.09 528.5093134 2662.563659 -0.691 -6.272 -7.712 -8.68 -4.097 -6.791 -8.644
2.742306709 2.087 527.6581432 2675.469473 -0.69 -6.223 -7.689 -8.679 -4.021 -6.753 -8.642
2.742319584 2.083 520.2985851 2698.982073 -0.679 -6.234 -7.702 -8.687 -4.047 -6.766 -8.649
2.742319822 2.082 691.4370464 2530.463049 -0.926 -7.582 -8.636 -9.198 -5.881 -7.958 -9.185
2.742320538 2.082 554.6929483 2659.500033 -0.734 -7.296 -8.376 -8.924 -5.62 -7.684 -8.91
2.742322206 2.081 426.6312316 2820.330474 -0.507 -6.626 -7.871 -8.553 -4.853 -7.075 -8.527
2.742324591 2.079 342.2572408 2960.738152 -0.316 -6.61 -7.733 -8.237 -5.072 -7.005 -8.218
2.742328405 2.077 368.8524265 2906.69859 -0.381 -6.649 -7.801 -8.349 -5.049 -7.059 -8.328
2.742333174 2.074 424.1823999 2810.6062 -0.502 -6.625 -7.859 -8.527 -4.864 -7.07 -8.502
2.742339373 2.07 481.1191515 2723.955447 -0.613 -7.094 -8.184 -8.699 -5.468 -7.487 -8.685
2.742347002 2.066 524.9919508 2660.72506 -0.69 -7.179 -8.261 -8.805 -5.507 -7.568 -8.791
2.742356062 2.06 553.9271408 2615.772683 -0.738 -7.22 -8.294 -8.851 -5.525 -7.605 -8.838
2.742366791 2.054 575.3771952 2576.914445 -0.772 -7.194 -8.284 -8.874 -5.465 -7.584 -8.858
2.742379189 2.046 596.5579598 2535.12863 -0.805 -7.11 -8.236 -8.879 -5.327 -7.513 -8.861
2.742379427 2.046 790.9565828 2382.319469 -1.051 -7.501 -8.602 -9.227 -5.737 -7.894 -9.21
2.742380142 2.045 638.7819633 2496.893392 -0.865 -6.913 -8.148 -8.931 -4.971 -7.355 -8.906
2.742381573 2.042 494.5983291 2640.584076 -0.643 -6.986 -8.079 -8.64 -5.291 -7.378 -8.626
2.742384195 2.039 397.1482424 2770.766958 -0.453 -6.754 -7.849 -8.335 -5.169 -7.149 -8.322
2.742387772 2.034 424.7688345 2728.977783 -0.513 -6.817 -7.918 -8.433 -5.192 -7.214 -8.418
2.74239254 2.027 483.4512025 2650.940621 -0.626 -6.964 -8.055 -8.606 -5.282 -7.356 -8.593
2.7423985 2.018 541.0689909 2583.449639 -0.727 -7.014 -8.13 -8.749 -5.255 -7.414 -8.733
2.74240613 2.007 581.9057449 2540.387692 -0.793 -6.957 -8.127 -8.823 -5.114 -7.376 -8.803
2.742414951 1.994 603.8827788 2518.256711 -0.826 -6.904 -8.111 -8.854 -5.008 -7.337 -8.831
2.742425442 1.979 612.001723 2510.151881 -0.842 -6.825 -8.068 -8.857 -4.875 -7.27 -8.832
2.742437601 1.962 615.2514485 2507.84101 -0.85 -6.797 -8.052 -8.857 -4.828 -7.247 -8.831
2.742437839 1.961 828.2332181 2341.531475 -1.109 -6.357 -7.892 -9.004 -3.969 -6.908 -8.963
2.742438555 1.959 665.353805 2462.067753 -0.918 -6.499 -7.894 -8.865 -4.317 -6.999 -8.831
2.742439985 1.956 511.743865 2613.966395 -0.692 -6.913 -8.044 -8.672 -5.145 -7.319 -8.655
2.742442369 1.95 407.8050926 2751.693133 -0.496 -6.766 -7.866 -8.37 -5.158 -7.163 -8.356
2.742445946 1.942 439.291343 2702.091181 -0.562 -6.818 -7.929 -8.476 -5.155 -7.22 -8.46
2.742450476 1.931 502.2878174 2615.772683 -0.681 -6.865 -8.001 -8.634 -5.093 -7.273 -8.617
2.742456198 1.917 566.0471979 2540.387692 -0.788 -6.676 -7.933 -8.732 -4.712 -7.127 -8.706
2.742463589 1.901 612.847819 2488.284304 -0.86 -6.431 -7.805 -8.748 -4.287 -6.924 -8.714
2.742472172 1.881 640.8444756 2455.839611 -0.904 -6.259 -7.706 -8.728 -4.003 -6.778 -8.691
2.742482185 1.858 658.1920689 2431.644038 -0.932 -6.136 -7.631 -8.702 -3.808 -6.672 -8.662
2.742493868 1.832 671.974271 2409.350591 -0.957 -5.854 -7.449 -8.621 -3.378 -6.427 -8.578
2.742494106 1.831 908.5579751 2248.536801 -1.219 -6.024 -7.684 -8.921 -3.452 -6.621 -8.874
2.742494821 1.828 732.4072672 2361.565524 -1.032 -5.815 -7.458 -8.678 -3.268 -6.406 -8.633
2.742496252 1.822 566.5687868 2501.497078 -0.811 -6.353 -7.705 -8.614 -4.25 -6.838 -8.583
2.742498398 1.813 452.3271382 2630.873703 -0.617 -6.679 -7.812 -8.425 -4.928 -7.086 -8.409
2.742501736 1.8 487.3631008 2581.665672 -0.685 -6.605 -7.795 -8.5 -4.749 -7.032 -8.479
2.742506027 1.783 558.2807392 2496.893392 -0.807 -6.288 -7.649 -8.568 -4.172 -6.776 -8.536
2.742511749 1.761 629.1477457 2422.144229 -0.916 -5.783 -7.361 -8.515 -3.333 -6.35 -8.473
2.742518663 1.735 682.5785632 2368.645132 -0.993 -5.631 -7.289 -8.525 -3.06 -6.227 -8.479
2.74252677 1.704 715.2414004 2333.995423 -1.042 -5.468 -7.192 -8.49 -2.796 -6.088 -8.442
2.742536306 1.669 735.9573464 2308.87276 -1.076 -5.419 -7.164 -8.48 -2.715 -6.047 -8.432
2.742547512 1.629 751.7140107 2287.178185 -1.105 -5.04 -6.91 -8.341 -2.144 -5.714 -8.288
2.74254775 1.628 1032.6488 2121.289782 -1.381 -5.051 -7.034 -8.569 -1.98 -5.766 -8.513
2.742548227 1.623 828.9964005 2232.543862 -1.191 -4.877 -6.834 -8.345 -1.845 -5.582 -8.29
2.742549658 1.614 639.5178117 2370.82774 -0.968 -5.068 -6.865 -8.229 -2.285 -5.715 -8.179
2.742551804 1.599 508.3380807 2497.468389 -0.773 -6.026 -7.411 -8.353 -3.881 -6.524 -8.32
2.742555141 1.577 552.2715163 2440.619068 -0.851 -5.685 -7.212 -8.31 -3.315 -6.233 -8.27
2.742559433 1.549 638.1938942 2347.469725 -0.984 -5.084 -6.86 -8.206 -2.331 -5.723 -8.156
2.742564678 1.515 726.3612124 2264.644308 -1.106 -4.719 -6.654 -8.145 -1.722 -5.417 -8.091
2.742571354 1.473 793.5104397 2204.448716 -1.196 -4.721 -6.68 -8.194 -1.687 -5.428 -8.139
2.742579222 1.424 835.8967657 2165.209879 -1.256 -4.97 -6.86 -8.31 -2.042 -5.651 -8.257
2.74258852 1.369 862.0900743 2139.439452 -1.299 -5.189 -7.012 -8.401 -2.364 -5.845 -8.349
2.742599249 1.309 876.7033072 2122.755623 -1.334 -5.533 -7.246 -8.534 -2.879 -6.149 -8.486
2.742599487 1.308 1234.106515 1947.15265 -1.631 -5.789 -7.538 -8.859 -3.08 -6.419 -8.81
2.742599964 1.303 981.866957 2059.681177 -1.434 -5.634 -7.351 -8.643 -2.972 -6.251 -8.595
2.742601395 1.294 752.4066838 2195.836501 -1.206 -5.731 -7.314 -8.474 -3.272 -6.3 -8.431
2.74260354 1.279 594.7749167 2319.530033 -1.006 -5.036 -6.762 -8.061 -2.363 -5.657 -8.012
2.742606401 1.257 654.4140951 2251.127016 -1.097 -4.773 -6.61 -8.01 -1.929 -5.435 -7.959
2.742610455 1.23 765.5131314 2150.799862 -1.243 -6.021 -7.485 -8.525 -3.739 -6.546 -8.488
2.7426157 1.195 876.0979111 2066.807363 -1.372 -6.057 -7.55 -8.62 -3.731 -6.593 -8.581
2.742621899 1.155 953.7897366 2014.18798 -1.461 -6.066 -7.582 -8.674 -3.707 -6.61 -8.634
2.74262929 1.108 990.0397797 1992.966506 -1.511 -6.314 -7.754 -8.771 -4.066 -6.83 -8.734
2.742638111 1.055 986.3990489 2001.243803 -1.529 -6.525 -7.895 -8.837 -4.381 -7.016 -8.804
2.742648363 0.998 950.0635249 2040.328049 -1.521 -4.279 -6.399 -8.06 -0.996 -5.044 -8
2.742648602 0.997 1328.77866 1879.749595 -1.813 -4.972 -6.989 -8.554 -1.85 -5.7 -8.497
2.742649078 0.994 1073.130763 1974.694879 -1.629 -4.407 -6.525 -8.185 -1.127 -5.172 -8.125
2.74265027 0.987 833.5902856 2092.184595 -1.412 -4.262 -6.33 -7.944 -1.058 -5.008 -7.886
2.742652178 0.976 658.3436407 2208.513203 -1.212 -4.302 -6.268 -7.787 -1.258 -5.011 -7.732
2.742655039 0.961 716.8902021 2153.277488 -1.293 -4.346 -6.322 -7.85 -1.287 -5.059 -7.795
2.742658854 0.941 821.3961158 2073.958204 -1.42 -4.648 -6.569 -8.048 -1.673 -5.341 -7.994
2.742663622 0.916 906.0510017 2025.349607 -1.517 -4.965 -6.819 -8.235 -2.093 -5.633 -8.183
2.742669582 0.887 920.3492121 2037.511178 -1.545 -5.29 -7.058 -8.396 -2.55 -5.926 -8.347
2.742676497 0.853 846.1602991 2135.99386 -1.488 -5.617 -7.286 -8.533 -3.031 -6.217 -8.486
2.742684841 0.815 695.2686461 2355.049284 -1.338 -5.822 -7.419 -8.593 -3.342 -6.395 -8.55
2.742694378 0.773 502.1721747 2763.121614 -1.078 -6.047 -7.575 -8.627 -3.776 -6.597 -8.585
2.742726326 0.729 3.335436253e-06 10000 1.173 30.019 30.042 30.052 29.986 30.033 30.051
