# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Fri Jun 12 07:17:03 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.013188 -0.05000 9.47712 1.3191893101 2.5216102600    1.319  0.679  3.8028  4.042    1  0.000  0.533     0.00     0.00 -1  -2.7e-13      0.00 7.570e-01 2.312e-01 2.076e-03 5.670e-04 5.190e-03 -1.000 1.177e-02 3.073 3.552 3.554 3.070 2.770 2.508 2.193 1.943 1.918
0.013188 -0.05000 9.47712 1.3453092575 2.5244371891    1.345  0.724  3.7995  3.993    1  0.000  0.533     0.00     0.00 -1 -2.93e-13      0.00 7.556e-01 2.326e-01 2.085e-03 5.698e-04 5.213e-03 -1.000 1.181e-02 2.960 3.465 3.455 2.959 2.653 2.386 2.063 1.807 1.781
0.013188 -0.05000 9.47712 1.3453673124 2.5244431496    1.345  0.724  3.7995  3.993    1  0.000  0.533     0.00     0.00 -1 -2.93e-13      0.00 7.556e-01 2.326e-01 2.085e-03 5.698e-04 5.213e-03 -1.000 1.181e-02 2.960 3.465 3.455 2.959 2.653 2.386 2.063 1.807 1.781
0.013188 -0.05000 9.47712 1.3577979803 2.5257446766    1.357  0.746  3.7975  3.967    1  0.000  0.534     0.00     0.00 -1 -3.04e-13      0.00 7.554e-01 2.327e-01 2.086e-03 5.696e-04 5.213e-03 -1.000 1.182e-02 2.906 3.428 3.410 2.906 2.596 2.326 1.997 1.738 1.711
0.013188 -0.05000 9.47712 1.3838773966 2.5283877850    1.383  0.793  3.7928  3.910    1  0.000  0.534     0.00     0.00 -1 -3.31e-13      0.00 7.550e-01 2.332e-01 2.089e-03 5.695e-04 5.215e-03 -1.000 1.188e-02 2.788 3.352 3.315 2.792 2.473 2.196 1.856 1.588 1.559
0.013188 -0.05000 9.47712 1.3949812651 2.5294785500    1.394  0.813  3.7906  3.884    1  0.000  0.534     0.00     0.00 -1 -3.44e-13      0.00 7.547e-01 2.334e-01 2.091e-03 5.696e-04 5.216e-03 -1.000 1.191e-02 2.738 3.321 3.275 2.744 2.420 2.139 1.794 1.522 1.492
0.013188 -0.05000 9.47712 1.3957047462 2.5295488834    1.395  0.814  3.7904  3.882    1  0.000  0.534     0.00     0.00 -1 -3.45e-13      0.00 7.547e-01 2.334e-01 2.091e-03 5.696e-04 5.216e-03 -1.000 1.191e-02 2.735 3.319 3.272 2.741 2.416 2.135 1.790 1.518 1.488
0.013188 -0.05000 9.47712 1.4105832577 2.5309782028    1.410  0.845  3.7877  3.845    1  0.000  0.534     0.00     0.00 -1 -3.65e-13      0.00 7.543e-01 2.338e-01 2.094e-03 5.708e-04 5.223e-03 -1.000 1.190e-02 2.657 3.267 3.209 2.666 2.336 2.051 1.699 1.421 1.390
0.013188 -0.05000 9.47712 1.4194551706 2.5318138599    1.419  0.888  3.7909  3.817    1  0.000  0.535     0.00     0.00 -1    -4e-13      0.00 7.540e-01 2.341e-01 2.096e-03 5.715e-04 5.227e-03 -1.000 1.192e-02 2.550 3.132 3.083 2.554 2.231 1.952 1.608 1.337 1.307
0.013188 -0.05000 9.47712 1.4233527184 2.5321772099    1.423  0.925  3.7956  3.800    1  0.000  0.535     0.00     0.00 -1 -4.37e-13      0.00 7.538e-01 2.342e-01 2.097e-03 5.719e-04 5.229e-03 -1.000 1.193e-02 2.457 3.002 2.964 2.456 2.143 1.872 1.539 1.278 1.249
